camNum	frameNum	sysClock	buffer
1	25605	855821	1
0	25611	855823	1
1	25606	855854	1
0	25612	855856	1
1	25607	855887	1
0	25613	855890	1
1	25608	855921	1
0	25614	855923	1
1	25609	855955	1
0	25615	855957	1
1	25610	855987	1
0	25616	855990	1
1	25611	856021	1
0	25617	856023	1
1	25612	856054	1
0	25618	856057	1
1	25613	856087	1
0	25619	856090	1
1	25614	856121	1
0	25620	856123	1
1	25615	856154	1
0	25621	856157	1
1	25616	856187	1
0	25622	856190	1
1	25617	856221	1
0	25623	856223	1
1	25618	856254	1
0	25624	856257	1
1	25619	856287	1
0	25625	856290	1
1	25620	856321	1
0	25626	856323	1
1	25621	856354	1
0	25627	856357	1
1	25622	856387	1
0	25628	856390	1
1	25623	856421	1
0	25629	856423	1
1	25624	856454	1
0	25630	856457	1
1	25625	856488	1
0	25631	856490	1
1	25626	856521	1
0	25632	856523	1
1	25627	856554	1
0	25633	856557	1
1	25628	856588	1
0	25634	856590	1
1	25629	856621	1
0	25635	856624	1
1	25630	856655	1
0	25636	856657	1
1	25631	856688	1
0	25637	856690	1
1	25632	856721	1
0	25638	856724	1
1	25633	856754	1
0	25639	856757	1
1	25634	856788	1
0	25640	856790	1
1	25635	856821	1
0	25641	856824	1
1	25636	856854	1
0	25642	856857	1
1	25637	856888	1
0	25643	856890	1
1	25638	856921	1
0	25644	856924	1
1	25639	856955	1
0	25645	856957	1
1	25640	856988	1
0	25646	856991	1
1	25641	857021	1
0	25647	857024	1
1	25642	857055	1
0	25648	857057	1
1	25643	857088	1
0	25649	857091	1
1	25644	857121	1
0	25650	857124	1
1	25645	857155	1
0	25651	857157	1
1	25646	857188	1
0	25652	857191	1
1	25647	857221	1
0	25653	857224	1
1	25648	857255	1
0	25654	857257	1
1	25649	857288	1
0	25655	857291	1
1	25650	857321	1
0	25656	857324	1
1	25651	857355	1
0	25657	857358	1
1	25652	857388	1
0	25658	857391	1
1	25653	857421	1
0	25659	857424	1
1	25654	857455	1
0	25660	857458	1
1	25655	857488	1
0	25661	857491	1
1	25656	857521	1
0	25662	857524	1
1	25657	857555	1
0	25663	857558	1
1	25658	857588	1
0	25664	857591	1
1	25659	857621	1
0	25665	857624	1
1	25660	857655	1
0	25666	857658	1
1	25661	857688	1
0	25667	857691	1
1	25662	857721	1
0	25668	857725	1
1	25663	857755	1
0	25669	857758	1
1	25664	857788	1
0	25670	857791	1
1	25665	857821	1
0	25671	857825	1
1	25666	857855	1
0	25672	857858	1
1	25667	857888	1
0	25673	857891	1
1	25668	857922	1
0	25674	857925	1
1	25669	857955	1
0	25675	857958	1
1	25670	857988	1
0	25676	857991	1
1	25671	858022	1
0	25677	858025	1
1	25672	858055	1
0	25678	858058	1
1	25673	858088	1
0	25679	858092	1
1	25674	858122	1
0	25680	858125	1
1	25675	858155	1
0	25681	858158	1
1	25676	858188	1
0	25682	858192	1
1	25677	858222	1
0	25683	858225	1
1	25678	858255	1
0	25684	858258	1
1	25679	858288	1
0	25685	858292	1
1	25680	858322	1
0	25686	858325	1
1	25681	858355	1
0	25687	858359	1
1	25682	858388	1
0	25688	858392	1
1	25683	858422	1
0	25689	858425	1
1	25684	858455	1
0	25690	858459	1
1	25685	858489	1
0	25691	858492	1
1	25686	858522	1
0	25692	858525	1
1	25687	858555	1
0	25693	858559	1
1	25688	858589	1
0	25694	858592	1
1	25689	858622	1
0	25695	858625	1
1	25690	858655	1
0	25696	858659	1
1	25691	858689	1
0	25697	858692	1
1	25692	858722	1
0	25698	858726	1
1	25693	858755	1
0	25699	858759	1
1	25694	858790	1
0	25700	858792	1
1	25695	858823	1
0	25701	858825	1
1	25696	858856	1
0	25702	858859	1
1	25697	858889	1
0	25703	858892	1
1	25698	858922	1
0	25704	858925	1
1	25699	858956	1
0	25705	858959	1
1	25700	858989	1
0	25706	858992	1
1	25701	859022	1
0	25707	859025	1
1	25702	859056	1
0	25708	859059	1
1	25703	859089	1
0	25709	859092	1
1	25704	859122	1
0	25710	859125	1
1	25705	859156	1
0	25711	859159	1
1	25706	859189	1
0	25712	859192	1
1	25707	859222	1
0	25713	859226	1
1	25708	859256	1
0	25714	859259	1
1	25709	859289	1
0	25715	859292	1
1	25710	859322	1
0	25716	859326	1
1	25711	859356	1
0	25717	859359	1
1	25712	859389	1
0	25718	859392	1
1	25713	859422	1
0	25719	859426	1
1	25714	859456	1
0	25720	859459	1
1	25715	859489	1
0	25721	859493	1
1	25716	859522	1
0	25722	859526	1
1	25717	859556	1
0	25723	859559	1
1	25718	859589	1
0	25724	859593	1
1	25719	859623	1
0	25725	859626	1
1	25720	859656	1
0	25726	859660	1
1	25721	859689	1
0	25727	859693	1
1	25722	859723	1
0	25728	859726	1
1	25723	859756	1
0	25729	859760	1
1	25724	859789	1
0	25730	859793	1
1	25725	859823	1
0	25731	859826	1
1	25726	859856	1
0	25732	859860	1
1	25727	859889	1
0	25733	859893	1
1	25728	859923	1
0	25734	859926	1
1	25729	859956	1
0	25735	859960	1
1	25730	859989	1
0	25736	859993	1
1	25731	860023	1
0	25737	860026	1
1	25732	860056	1
0	25738	860060	1
1	25733	860089	1
0	25739	860093	1
1	25734	860123	1
0	25740	860127	1
1	25735	860156	1
0	25741	860160	1
1	25736	860189	1
0	25742	860193	1
1	25737	860223	1
0	25743	860226	1
1	25738	860256	1
0	25744	860260	1
1	25739	860289	1
0	25745	860293	1
1	25740	860323	1
0	25746	860327	1
1	25741	860356	1
0	25747	860360	1
1	25742	860390	1
0	25748	860393	1
1	25743	860423	1
0	25749	860427	1
1	25744	860457	1
0	25750	860460	1
1	25745	860490	1
0	25751	860494	1
1	25746	860523	1
0	25752	860527	1
1	25747	860557	1
0	25753	860560	1
1	25748	860590	1
0	25754	860594	1
1	25749	860623	1
0	25755	860627	1
1	25750	860657	1
0	25756	860660	1
1	25751	860690	1
0	25757	860694	1
1	25752	860724	1
0	25758	860727	1
1	25753	860757	1
0	25759	860761	1
1	25754	860790	1
0	25760	860794	1
1	25755	860823	1
0	25761	860827	1
1	25756	860857	1
0	25762	860861	1
1	25757	860890	1
0	25763	860894	1
1	25758	860923	1
0	25764	860927	1
1	25759	860957	1
0	25765	860961	1
1	25760	860990	1
0	25766	860994	1
1	25761	861023	1
0	25767	861027	1
1	25762	861057	1
0	25768	861061	1
1	25763	861090	1
0	25769	861094	1
1	25764	861123	1
0	25770	861127	1
1	25765	861157	1
0	25771	861161	1
1	25766	861190	1
0	25772	861194	1
1	25767	861223	1
0	25773	861227	1
1	25768	861257	1
0	25774	861261	1
1	25769	861290	1
0	25775	861294	1
1	25770	861324	1
0	25776	861328	1
1	25771	861357	1
0	25777	861361	1
1	25772	861390	1
0	25778	861394	1
1	25773	861424	1
0	25779	861428	1
1	25774	861457	1
0	25780	861461	1
1	25775	861490	1
0	25781	861494	1
1	25776	861524	1
0	25782	861528	1
1	25777	861557	1
0	25783	861561	1
1	25778	861590	1
0	25784	861595	1
1	25779	861624	1
0	25785	861628	1
1	25780	861657	1
0	25786	861661	1
1	25781	861690	1
0	25787	861695	1
1	25782	861724	1
0	25788	861728	1
1	25783	861758	1
0	25789	861762	1
1	25784	861790	1
0	25790	861795	1
1	25785	861824	1
0	25791	861828	1
1	25786	861857	1
0	25792	861861	1
1	25787	861890	1
0	25793	861895	1
1	25788	861924	1
0	25794	861928	1
1	25789	861958	1
0	25795	861962	1
1	25790	861991	1
0	25796	861995	1
1	25791	862024	1
0	25797	862028	1
1	25792	862057	1
0	25798	862062	1
1	25793	862090	1
0	25799	862095	1
1	25794	862124	1
0	25800	862128	1
1	25795	862157	1
0	25801	862162	1
1	25796	862191	1
0	25802	862195	1
1	25797	862224	1
0	25803	862229	1
1	25798	862257	1
0	25804	862262	1
1	25799	862291	1
0	25805	862295	1
1	25800	862324	1
0	25806	862329	1
1	25801	862357	1
0	25807	862362	1
1	25802	862391	1
0	25808	862395	1
1	25803	862424	1
0	25809	862429	1
1	25804	862457	1
0	25810	862462	1
1	25805	862491	1
0	25811	862495	1
1	25806	862524	1
0	25812	862529	1
1	25807	862557	1
0	25813	862562	1
1	25808	862591	1
0	25814	862596	1
1	25809	862624	1
0	25815	862629	1
1	25810	862657	1
0	25816	862662	1
1	25811	862691	1
0	25817	862696	1
1	25812	862725	1
0	25818	862729	1
1	25813	862758	1
0	25819	862762	1
1	25814	862791	1
0	25820	862796	1
1	25815	862825	1
0	25821	862829	1
1	25816	862858	1
0	25822	862862	1
1	25817	862891	1
0	25823	862896	1
1	25818	862925	1
0	25824	862929	1
1	25819	862958	1
0	25825	862962	1
1	25820	862991	1
0	25826	862996	1
1	25821	863025	1
0	25827	863029	1
1	25822	863058	1
0	25828	863063	1
1	25823	863091	1
0	25829	863096	1
1	25824	863125	1
0	25830	863129	1
1	25825	863159	1
0	25831	863163	1
1	25826	863191	1
0	25832	863196	1
1	25827	863225	1
0	25833	863229	1
1	25828	863258	1
0	25834	863263	1
1	25829	863291	1
0	25835	863296	1
1	25830	863325	1
0	25836	863330	1
1	25831	863358	1
0	25837	863363	1
1	25832	863392	1
0	25838	863397	1
1	25833	863425	1
0	25839	863430	1
1	25834	863459	1
0	25840	863463	1
1	25835	863492	1
0	25841	863496	1
1	25836	863525	1
0	25842	863530	1
1	25837	863558	1
0	25843	863563	1
1	25838	863591	1
0	25844	863596	1
1	25839	863625	1
0	25845	863630	1
1	25840	863658	1
0	25846	863663	1
1	25841	863691	1
0	25847	863697	1
1	25842	863725	1
0	25848	863730	1
1	25843	863758	1
0	25849	863763	1
1	25844	863792	1
0	25850	863797	1
1	25845	863825	1
0	25851	863830	1
1	25846	863858	1
0	25852	863863	1
1	25847	863892	1
0	25853	863897	1
1	25848	863925	1
0	25854	863930	1
1	25849	863958	1
0	25855	863963	1
1	25850	863992	1
0	25856	863997	1
1	25851	864025	1
0	25857	864030	1
1	25852	864058	1
0	25858	864063	1
1	25853	864092	1
0	25859	864097	1
1	25854	864125	1
0	25860	864130	1
1	25855	864158	1
0	25861	864164	1
1	25856	864192	1
0	25862	864197	1
1	25857	864225	1
0	25863	864230	1
1	25858	864258	1
0	25864	864264	1
1	25859	864292	1
0	25865	864297	1
1	25860	864325	1
0	25866	864330	1
1	25861	864358	1
0	25867	864364	1
1	25862	864392	1
0	25868	864397	1
1	25863	864425	1
0	25869	864431	1
1	25864	864458	1
0	25870	864464	1
1	25865	864492	1
0	25871	864497	1
1	25866	864525	1
0	25872	864531	1
1	25867	864558	1
0	25873	864564	1
1	25868	864592	1
0	25874	864597	1
1	25869	864625	1
0	25875	864631	1
1	25870	864659	1
0	25876	864664	1
1	25871	864692	1
0	25877	864697	1
1	25872	864725	1
0	25878	864731	1
1	25873	864759	1
0	25879	864764	1
1	25874	864793	1
0	25880	864798	1
1	25875	864825	1
0	25881	864831	1
1	25876	864859	1
0	25882	864864	1
1	25877	864892	1
0	25883	864898	1
1	25878	864925	1
0	25884	864931	1
1	25879	864959	1
0	25885	864964	1
1	25880	864992	1
0	25886	864998	1
1	25881	865025	1
0	25887	865031	1
1	25882	865059	1
0	25888	865064	1
1	25883	865093	1
0	25889	865098	1
1	25884	865126	1
0	25890	865131	1
1	25885	865159	1
0	25891	865165	1
1	25886	865192	1
0	25892	865198	1
1	25887	865225	1
0	25893	865231	1
1	25888	865259	1
0	25894	865265	1
1	25889	865292	1
0	25895	865298	1
1	25890	865326	1
0	25896	865331	1
1	25891	865359	1
0	25897	865365	1
1	25892	865392	1
0	25898	865398	1
1	25893	865426	1
0	25899	865432	1
1	25894	865459	1
0	25900	865465	1
1	25895	865492	1
0	25901	865498	1
1	25896	865526	1
0	25902	865532	1
1	25897	865559	1
0	25903	865565	1
1	25898	865593	1
0	25904	865598	1
1	25899	865626	1
0	25905	865632	1
1	25900	865659	1
0	25906	865665	1
1	25901	865693	1
0	25907	865698	1
1	25902	865726	1
0	25908	865732	1
1	25903	865759	1
0	25909	865765	1
1	25904	865793	1
0	25910	865799	1
1	25905	865826	1
0	25911	865832	1
1	25906	865859	1
0	25912	865865	1
1	25907	865893	1
0	25913	865899	1
1	25908	865926	1
0	25914	865932	1
1	25909	865959	1
0	25915	865965	1
1	25910	865993	1
0	25916	865999	1
1	25911	866026	1
0	25917	866032	1
1	25912	866059	1
0	25918	866065	1
1	25913	866093	1
0	25919	866099	1
1	25914	866126	1
0	25920	866132	1
1	25915	866159	1
0	25921	866166	1
1	25916	866193	1
0	25922	866199	1
1	25917	866226	1
0	25923	866232	1
1	25918	866260	1
0	25924	866266	1
1	25919	866293	1
0	25925	866299	1
1	25920	866326	1
0	25926	866332	1
1	25921	866359	1
0	25927	866366	1
1	25922	866393	1
0	25928	866399	1
1	25923	866426	1
0	25929	866432	1
1	25924	866460	1
0	25930	866466	1
1	25925	866493	1
0	25931	866499	1
1	25926	866526	1
0	25932	866532	1
1	25927	866560	1
0	25933	866566	1
1	25928	866593	1
0	25934	866599	1
1	25929	866626	1
0	25935	866633	1
1	25930	866660	1
0	25936	866666	1
1	25931	866693	1
0	25937	866699	1
1	25932	866726	1
0	25938	866733	1
1	25933	866760	1
0	25939	866766	1
1	25934	866793	1
0	25940	866799	1
1	25935	866826	1
0	25941	866833	1
1	25936	866860	1
0	25942	866866	1
1	25937	866893	1
0	25943	866900	1
1	25938	866926	1
0	25944	866933	1
1	25939	866960	1
0	25945	866966	1
1	25940	866993	1
0	25946	867000	1
1	25941	867026	1
0	25947	867033	1
1	25942	867060	1
0	25948	867066	1
1	25943	867093	1
0	25949	867100	1
1	25944	867127	1
0	25950	867133	1
1	25945	867160	1
0	25951	867166	1
1	25946	867193	1
0	25952	867200	1
1	25947	867227	1
0	25953	867233	1
1	25948	867260	1
0	25954	867267	1
1	25949	867293	1
0	25955	867300	1
1	25950	867327	1
0	25956	867333	1
1	25951	867360	1
0	25957	867367	1
1	25952	867393	1
0	25958	867400	1
1	25953	867427	1
0	25959	867433	1
1	25954	867460	1
0	25960	867467	1
1	25955	867493	1
0	25961	867500	1
1	25956	867527	1
0	25962	867533	1
1	25957	867560	1
0	25963	867567	1
1	25958	867593	1
0	25964	867600	1
1	25959	867627	1
0	25965	867634	1
1	25960	867661	1
0	25966	867667	1
1	25961	867693	1
0	25967	867700	1
1	25962	867727	1
0	25968	867734	1
1	25963	867761	1
0	25969	867767	1
1	25964	867794	1
0	25970	867800	1
1	25965	867827	1
0	25971	867834	1
1	25966	867861	1
0	25972	867867	1
1	25967	867894	1
0	25973	867900	1
1	25968	867927	1
0	25974	867934	1
1	25969	867961	1
0	25975	867967	1
1	25970	867994	1
0	25976	868001	1
1	25971	868027	1
0	25977	868034	1
1	25972	868061	1
0	25978	868067	1
1	25973	868094	1
0	25979	868101	1
1	25974	868127	1
0	25980	868134	1
1	25975	868161	1
0	25981	868167	1
1	25976	868194	1
0	25982	868201	1
1	25977	868227	1
0	25983	868234	1
1	25978	868261	1
0	25984	868268	1
1	25979	868295	1
0	25985	868301	1
1	25980	868327	1
0	25986	868334	1
1	25981	868361	1
0	25987	868368	1
1	25982	868394	1
0	25988	868401	2
1	25983	868428	1
0	25989	868434	1
1	25984	868469	1
0	25990	868468	1
1	25985	868494	1
0	25991	868501	1
1	25986	868527	1
0	25992	868534	1
1	25987	868561	1
0	25993	868568	1
1	25988	868594	1
0	25994	868601	1
1	25989	868627	1
0	25995	868634	1
1	25990	868661	1
0	25996	868668	1
1	25991	868694	1
0	25997	868701	1
1	25992	868728	1
0	25998	868735	1
1	25993	868761	1
0	25999	868768	1
1	25994	868794	1
0	26000	868801	1
1	25995	868828	1
0	26001	868835	1
1	25996	868861	1
0	26002	868894	1
1	25997	868898	1
0	26003	868901	1
1	25998	868928	1
0	26004	868935	1
1	25999	868961	1
0	26005	868968	1
1	26000	868994	1
0	26006	869002	1
1	26001	869028	1
0	26007	869036	1
1	26002	869061	1
0	26008	869069	1
1	26003	869094	1
0	26009	869102	1
1	26004	869128	1
0	26010	869135	1
1	26005	869161	1
0	26011	869169	1
1	26006	869194	1
0	26012	869202	1
1	26007	869228	1
0	26013	869235	1
1	26008	869261	1
0	26014	869269	1
1	26009	869294	1
0	26015	869302	1
1	26010	869328	1
0	26016	869336	1
1	26011	869361	1
0	26017	869369	1
1	26012	869395	1
0	26018	869402	1
1	26013	869428	1
0	26019	869436	1
1	26014	869461	1
0	26020	869469	1
1	26015	869494	1
0	26021	869502	1
1	26016	869528	1
0	26022	869536	1
1	26017	869561	1
0	26023	869569	1
1	26018	869594	1
0	26024	869602	1
1	26019	869628	1
0	26025	869636	1
1	26020	869661	1
0	26026	869669	1
1	26021	869695	1
0	26027	869703	1
1	26022	869728	1
0	26028	869736	1
1	26023	869761	1
0	26029	869769	1
1	26024	869795	1
0	26030	869803	1
1	26025	869828	1
0	26031	869836	1
1	26026	869861	1
0	26032	869869	1
1	26027	869895	1
0	26033	869903	1
1	26028	869928	1
0	26034	869936	1
1	26029	869961	1
0	26035	869969	1
1	26030	869995	1
0	26036	870003	1
1	26031	870028	1
0	26037	870036	1
1	26032	870061	1
0	26038	870070	1
1	26033	870095	1
0	26039	870103	1
1	26034	870128	1
0	26040	870136	1
1	26035	870161	1
0	26041	870170	1
1	26036	870195	1
0	26042	870203	1
1	26037	870228	1
0	26043	870236	1
1	26038	870261	1
0	26044	870270	1
1	26039	870295	1
0	26045	870303	1
1	26040	870328	1
0	26046	870336	1
1	26041	870362	1
0	26047	870370	1
1	26042	870395	1
0	26048	870403	1
1	26043	870428	1
0	26049	870437	1
1	26044	870462	1
0	26050	870470	1
1	26045	870495	1
0	26051	870503	1
1	26046	870528	1
0	26052	870537	1
1	26047	870562	1
0	26053	870570	1
1	26048	870595	1
0	26054	870603	2
1	26049	870628	1
0	26055	870637	1
1	26050	870671	1
0	26056	870670	1
1	26051	870695	1
0	26057	870703	1
1	26052	870729	1
0	26058	870737	1
1	26053	870762	1
0	26059	870770	1
1	26054	870795	1
0	26060	870804	1
1	26055	870829	1
0	26061	870837	1
1	26056	870862	1
0	26062	870870	1
1	26057	870896	1
0	26063	870904	1
1	26058	870929	1
0	26064	870937	1
1	26059	870962	1
0	26065	870970	1
1	26060	870996	1
0	26066	871004	1
1	26061	871030	1
0	26067	871037	1
1	26062	871062	1
0	26068	871070	1
1	26063	871095	1
0	26069	871104	1
1	26064	871129	1
0	26070	871137	1
1	26065	871162	1
0	26071	871171	1
1	26066	871195	1
0	26072	871204	1
1	26067	871229	1
0	26073	871237	1
1	26068	871262	1
0	26074	871271	1
1	26069	871295	1
0	26075	871304	1
1	26070	871329	1
0	26076	871337	1
1	26071	871362	1
0	26077	871371	1
1	26072	871396	1
0	26078	871404	1
1	26073	871429	1
0	26079	871438	1
1	26074	871462	1
0	26080	871471	1
1	26075	871496	1
0	26081	871504	1
1	26076	871529	1
0	26082	871538	1
1	26077	871562	1
0	26083	871571	1
1	26078	871596	1
0	26084	871604	1
1	26079	871629	1
0	26085	871638	1
1	26080	871662	1
0	26086	871671	1
1	26081	871696	1
0	26087	871704	1
1	26082	871729	1
0	26088	871738	1
1	26083	871762	1
0	26089	871771	1
1	26084	871796	1
0	26090	871804	1
1	26085	871829	1
0	26091	871838	1
1	26086	871863	1
0	26092	871871	1
1	26087	871896	1
0	26093	871905	1
1	26088	871929	1
0	26094	871938	1
1	26089	871962	1
0	26095	871971	1
1	26090	871996	1
0	26096	872005	1
1	26091	872029	1
0	26097	872038	1
1	26092	872062	1
0	26098	872071	1
1	26093	872096	1
0	26099	872105	1
1	26094	872129	1
0	26100	872138	1
1	26095	872163	1
0	26101	872172	1
1	26096	872196	1
0	26102	872205	1
1	26097	872229	1
0	26103	872238	1
1	26098	872263	1
0	26104	872272	1
1	26099	872296	1
0	26105	872305	1
1	26100	872329	1
0	26106	872338	1
1	26101	872363	1
0	26107	872372	1
1	26102	872396	1
0	26108	872405	1
1	26103	872430	1
0	26109	872438	1
1	26104	872463	1
0	26110	872472	1
1	26105	872496	1
0	26111	872505	1
1	26106	872529	1
0	26112	872539	1
1	26107	872563	1
0	26113	872572	1
1	26108	872596	1
0	26114	872605	1
1	26109	872630	1
0	26115	872639	1
1	26110	872663	1
0	26116	872672	1
1	26111	872696	1
0	26117	872705	1
1	26112	872730	1
0	26118	872739	1
1	26113	872763	1
0	26119	872772	1
1	26114	872796	1
0	26120	872806	1
1	26115	872830	1
0	26121	872839	1
1	26116	872863	1
0	26122	872872	1
1	26117	872897	1
0	26123	872906	1
1	26118	872931	1
0	26124	872939	1
1	26119	872963	1
0	26125	872972	1
1	26120	872996	1
0	26126	873006	1
1	26121	873030	1
0	26127	873039	1
1	26122	873063	1
0	26128	873072	1
1	26123	873096	1
0	26129	873106	1
1	26124	873130	1
0	26130	873139	1
1	26125	873163	1
0	26131	873172	1
1	26126	873196	1
0	26132	873206	1
1	26127	873230	1
0	26133	873239	1
1	26128	873263	1
0	26134	873273	1
1	26129	873297	1
0	26135	873306	1
1	26130	873330	1
0	26136	873339	1
1	26131	873363	1
0	26137	873373	1
1	26132	873397	1
0	26138	873406	1
1	26133	873431	1
0	26139	873439	1
1	26134	873463	1
0	26140	873473	1
1	26135	873497	1
0	26141	873506	1
1	26136	873530	1
0	26142	873540	1
1	26137	873563	1
0	26143	873573	1
1	26138	873597	1
0	26144	873606	1
1	26139	873630	1
0	26145	873640	1
1	26140	873663	1
0	26146	873673	1
1	26141	873697	1
0	26147	873706	1
1	26142	873730	1
0	26148	873740	1
1	26143	873763	1
0	26149	873773	1
1	26144	873797	1
0	26150	873806	1
1	26145	873830	1
0	26151	873840	1
1	26146	873863	1
0	26152	873873	1
1	26147	873897	1
0	26153	873907	1
1	26148	873930	1
0	26154	873940	1
1	26149	873963	1
0	26155	873973	1
1	26150	873997	1
0	26156	874007	1
1	26151	874030	1
0	26157	874040	1
1	26152	874063	1
0	26158	874073	1
1	26153	874097	1
0	26159	874107	1
1	26154	874130	1
0	26160	874140	1
1	26155	874164	1
0	26161	874173	1
1	26156	874197	1
0	26162	874207	1
1	26157	874230	1
0	26163	874240	1
1	26158	874264	1
0	26164	874274	1
1	26159	874297	1
0	26165	874307	1
1	26160	874330	1
0	26166	874340	1
1	26161	874364	1
0	26167	874374	1
1	26162	874397	1
0	26168	874407	1
1	26163	874430	1
0	26169	874440	1
1	26164	874464	1
0	26170	874474	1
1	26165	874497	1
0	26171	874507	1
1	26166	874531	1
0	26172	874540	1
1	26167	874564	1
0	26173	874574	1
1	26168	874597	1
0	26174	874607	1
1	26169	874631	1
0	26175	874641	1
1	26170	874664	1
0	26176	874674	1
1	26171	874697	1
0	26177	874707	1
1	26172	874731	1
0	26178	874741	1
1	26173	874764	1
0	26179	874774	1
1	26174	874797	1
0	26180	874807	1
1	26175	874831	1
0	26181	874841	1
1	26176	874864	1
0	26182	874874	1
1	26177	874897	1
0	26183	874907	1
1	26178	874931	1
0	26184	874941	1
1	26179	874964	1
0	26185	874974	1
1	26180	874997	1
0	26186	875008	1
1	26181	875031	1
0	26187	875041	1
1	26182	875064	1
0	26188	875074	1
1	26183	875097	1
0	26189	875108	1
1	26184	875131	1
0	26190	875141	1
1	26185	875164	1
0	26191	875174	1
1	26186	875197	1
0	26192	875208	1
1	26187	875231	1
0	26193	875241	1
1	26188	875264	1
0	26194	875274	1
1	26189	875298	1
0	26195	875308	1
1	26190	875331	1
0	26196	875341	1
1	26191	875364	1
0	26197	875375	1
1	26192	875398	1
0	26198	875408	1
1	26193	875431	1
0	26199	875441	1
1	26194	875464	1
0	26200	875475	1
1	26195	875498	1
0	26201	875508	1
1	26196	875531	1
0	26202	875541	1
1	26197	875564	1
0	26203	875575	1
1	26198	875598	1
0	26204	875608	1
1	26199	875631	1
0	26205	875642	1
1	26200	875664	1
0	26206	875675	1
1	26201	875698	1
0	26207	875708	1
1	26202	875731	1
0	26208	875742	1
1	26203	875764	1
0	26209	875775	1
1	26204	875798	1
0	26210	875808	1
1	26205	875831	1
0	26211	875842	1
1	26206	875864	1
0	26212	875875	1
1	26207	875898	1
0	26213	875908	1
1	26208	875932	1
0	26214	875942	1
1	26209	875964	1
0	26215	875975	1
1	26210	875998	1
0	26216	876009	1
1	26211	876031	1
0	26217	876042	1
1	26212	876065	1
0	26218	876075	1
1	26213	876098	1
0	26219	876109	1
1	26214	876131	1
0	26220	876142	1
1	26215	876165	1
0	26221	876175	1
1	26216	876198	1
0	26222	876209	1
1	26217	876232	1
0	26223	876242	1
1	26218	876265	1
0	26224	876275	1
1	26219	876298	1
0	26225	876309	1
1	26220	876332	1
0	26226	876342	1
1	26221	876365	1
0	26227	876375	1
1	26222	876398	1
0	26228	876409	1
1	26223	876432	1
0	26229	876442	1
1	26224	876465	1
0	26230	876476	1
1	26225	876498	1
0	26231	876509	1
1	26226	876532	1
0	26232	876542	1
1	26227	876565	1
0	26233	876576	1
1	26228	876598	1
0	26234	876609	1
1	26229	876632	1
0	26235	876642	1
1	26230	876665	1
0	26236	876676	1
1	26231	876698	1
0	26237	876709	1
1	26232	876732	1
0	26238	876743	1
1	26233	876765	1
0	26239	876776	1
1	26234	876798	1
0	26240	876809	1
1	26235	876832	1
0	26241	876843	1
1	26236	876865	1
0	26242	876876	1
1	26237	876898	1
0	26243	876909	1
1	26238	876932	1
0	26244	876943	1
1	26239	876965	1
0	26245	876976	1
1	26240	876999	1
0	26246	877009	1
1	26241	877033	1
0	26247	877043	1
1	26242	877065	1
0	26248	877076	1
1	26243	877098	1
0	26249	877110	1
1	26244	877132	1
0	26250	877143	1
1	26245	877165	1
0	26251	877176	1
1	26246	877199	1
0	26252	877210	1
1	26247	877232	1
0	26253	877243	1
1	26248	877265	1
0	26254	877276	1
1	26249	877299	1
0	26255	877310	1
1	26250	877332	1
0	26256	877343	1
1	26251	877365	1
0	26257	877376	1
1	26252	877399	1
0	26258	877410	1
1	26253	877432	1
0	26259	877443	1
1	26254	877465	1
0	26260	877476	1
1	26255	877499	1
0	26261	877510	1
1	26256	877532	1
0	26262	877543	1
1	26257	877565	1
0	26263	877577	1
1	26258	877599	1
0	26264	877610	1
1	26259	877632	1
0	26265	877643	1
1	26260	877665	1
0	26266	877677	1
1	26261	877699	1
0	26267	877710	1
1	26262	877732	1
0	26268	877743	1
1	26263	877765	1
0	26269	877777	1
1	26264	877799	1
0	26270	877810	1
1	26265	877832	1
0	26271	877843	1
1	26266	877866	1
0	26272	877877	1
1	26267	877899	1
0	26273	877910	1
1	26268	877932	1
0	26274	877943	1
1	26269	877966	1
0	26275	877977	1
1	26270	877999	1
0	26276	878010	1
1	26271	878032	1
0	26277	878043	1
1	26272	878066	1
0	26278	878077	1
1	26273	878099	1
0	26279	878110	1
1	26274	878133	1
0	26280	878144	1
1	26275	878166	1
0	26281	878177	1
1	26276	878199	1
0	26282	878210	1
1	26277	878233	1
0	26283	878244	1
1	26278	878266	1
0	26284	878277	1
1	26279	878299	1
0	26285	878310	1
1	26280	878333	1
0	26286	878344	1
1	26281	878366	1
0	26287	878377	1
1	26282	878399	1
0	26288	878410	1
1	26283	878433	1
0	26289	878444	1
1	26284	878466	1
0	26290	878478	1
1	26285	878499	1
0	26291	878511	1
1	26286	878533	1
0	26292	878544	1
1	26287	878566	1
0	26293	878578	1
1	26288	878599	1
0	26294	878611	1
1	26289	878634	1
0	26295	878644	1
1	26290	878666	1
0	26296	878677	1
1	26291	878699	1
0	26297	878711	1
1	26292	878733	1
0	26298	878744	1
1	26293	878766	1
0	26299	878778	1
1	26294	878799	1
0	26300	878811	1
1	26295	878833	1
0	26301	878845	1
1	26296	878866	1
0	26302	878878	1
1	26297	878900	1
0	26303	878911	1
1	26298	878933	1
0	26304	878945	1
1	26299	878966	1
0	26305	878978	1
1	26300	879000	1
0	26306	879011	1
1	26301	879033	1
0	26307	879045	1
1	26302	879066	1
0	26308	879078	1
1	26303	879100	1
0	26309	879111	1
